id,video_id,text,start_time,duration,is_generated,language_code
1288,dghOCZmSEUQ,yang membuat langit malam kita pada akhirnya benar-benar gelap,152.3,4.6,0,id
1289,dghOCZmSEUQ,"Jadi, meskipun langit malam kita tak sehitam kuah rawon",157.355,2.83,0,id
1290,dghOCZmSEUQ,"yang nikmat, tapi setidaknya syukurilah bintang-bintang",160.185,2.65,0,id
1291,dghOCZmSEUQ,"yang bisa kita lihat sekarang ini, sebelum akhirnya, mungkin",162.835,2.865,0,id
1292,dghOCZmSEUQ,mereka menghilang dari pandangan kita selamanya,165.7,3.2,0,id
1293,dghOCZmSEUQ,"Dan seperti biasa, terima kasih.",169.3,1.7,0,id
1294,Beod6J0genE,"Mungkin kalo kalian suka nonton Kok Bisa, pasti...",0.588,2.741,0,id
1295,Beod6J0genE,di suatu saat kalian pernah pengen jadi astronaut!,3.329,2.323,0,id
1296,Beod6J0genE,"Tinggal di luar angkasa, dan kerjanya sambil terbang-terbang doang~",5.652,3.79,0,id
1297,Beod6J0genE,"Tapiii, gimana kalau nggak perlu jadi astronaut dulu",9.442,3.563,0,id
1298,Beod6J0genE,buat bisa melayang di udara?,13.005,1.787,0,id
1299,Beod6J0genE,"Ya, ternyata, masih di Bumi ini, ada satu tempat yang bisa dibilang…",15.0,4.917,0,id
1300,Beod6J0genE,gak terikat sama gravitasi!,19.917,2.437,0,id
1301,Beod6J0genE,"Pertanyaannya, di manakah itu?",22.354,3.642,0,id
1302,Beod6J0genE,Ternyata jawabannya adalah di pesawat ini.,32.321,4.512,0,id
1303,Beod6J0genE,"Di dalem sini, kita bisa nyobain rasanya melayang-layang di udara!",36.833,4.206,0,id
1304,Beod6J0genE,Fokus pesawat ini adalah biar ilmuwan bisa ngelakuin penelitian,42.0,3.256,0,id
1305,Beod6J0genE,tanpa harus ke luar angkasa beneran.,45.256,2.441,0,id
1306,Beod6J0genE,"Tapi sekarang, orang biasa kayak kita juga udah boleh naik!",48.555,4.849,0,id
1307,Beod6J0genE,"Lalu, gimana rasanya?",53.466,1.946,0,id
1308,Beod6J0genE,"Kerennya, di sini, kita bisa ngerasain berbagai level gravitasi.",57.312,3.696,0,id
1309,Beod6J0genE,Misalnya gravitasi di Mars — yang karena kecil bikin kita bisa jago push-up,61.216,3.867,0,id
1310,Beod6J0genE,dan ngalahin guru olah raga.,65.083,1.897,0,id
1311,Beod6J0genE,"Atauuu gravitasi Bulan — yang saking kecilnya juga,",67.679,2.897,0,id
1312,Beod6J0genE,kita bisa salto di udara kayak ninja~,70.576,3.245,0,id
1313,Beod6J0genE,"Dan tentu aja, ada juga sensasi tanpa beban sama sekali,",75.402,2.968,0,id
1314,Beod6J0genE,yang bikin kita melayang kayak astronaut.,78.37,2.497,0,id
1315,Beod6J0genE,"Tapi, terlepas dari itu semua,",81.995,2.351,0,id
1316,Beod6J0genE,gimana caranya pesawat ini seakan nggak punya gravitasi,84.346,3.509,0,id
1317,Beod6J0genE,padahal dia masih di Bumi?,87.855,2.789,0,id
1318,Beod6J0genE,"Singkatnya, ada di cara terbangnya.",92.48,3.128,0,id
1319,Beod6J0genE,"Oke, di sini pilot akan bawa pesawat ini naik-turun dengan ekstrem,",96.098,4.688,0,id
1320,Beod6J0genE,kayak mainan roller-coaster.,100.786,2.178,0,id
1321,Beod6J0genE,"Waktu pesawat pertama nukik ke atas,",102.964,1.603,0,id
1322,Beod6J0genE,badan kita akan terasa dua kali lebih berat,104.567,2.447,0,id
1323,Beod6J0genE,sampe berasa kayak lagi ditiban kasur.,107.014,2.608,0,id
1324,Beod6J0genE,"Terus, mendekati puncak — lama kelamaan badan akan terasa ringan,",110.051,3.15,0,id
1325,Beod6J0genE,"semakin ringan, daan akhirnya melayang!",113.201,2.694,0,id
1326,Beod6J0genE,"Jadiii, sebenernya gravitasinya masih ada.",116.532,1.048,0,id
1327,Beod6J0genE,"Tapi karena pesawatnya gerak jatuh bebas secepet gravitasi bumi,",117.58,5.661,0,id
1328,Beod6J0genE,kita jadi gak ngerasain beban.,123.241,3.179,0,id
1329,Beod6J0genE,"Tapi, oke, melayang-layang emang seru.",126.42,3.054,0,id
1330,Beod6J0genE,"Tapi sebenernya, dalam kondisi kayak gini,",129.474,2.588,0,id
1331,Beod6J0genE,hal-hal sehari-hari juga bakalan jadi jauh berbeda...,132.062,3.592,0,id
1332,Beod6J0genE,"Contohnya, di lingkungan tanpa beban, api bakalan jadi bulat!",139.049,3.895,0,id
1333,Beod6J0genE,Iya!,144.256,0.5,0,id
1334,Beod6J0genE,"Biasanya, api itu manjang ke atas karena udara panas itu",144.942,3.172,0,id
1335,Beod6J0genE,lebih ringan daripada udara dingin yang berat.,148.114,2.437,0,id
1336,Beod6J0genE,"Tapi di sini, berat itu gak ngaruh~",150.686,2.481,0,id
1337,Beod6J0genE,Pembakaran apinya akan sesimpel ngelingkarin sumbunya aja.,153.167,3.76,0,id
1338,Beod6J0genE,"Dan gak cuma api, tanpa gravitasi, air juga bakal bentuknya jadi bulat!",157.334,5.444,0,id
1339,Beod6J0genE,"Dan selain itu, air yang udah nempel di suatu benda",163.403,2.891,0,id
1340,Beod6J0genE,juga akan susah lepas karena gak ada gaya gravitasi yang narik jatuh.,166.294,4.03,0,id
1341,Beod6J0genE,"Misalnya, air tangisan kita bakalan nempel aja di area mata kayak gini.",171.452,4.974,0,id
1342,Beod6J0genE,"Jadi, ehem, kurang-lebih inilah gambarannya",179.11,3.222,0,id
1343,Beod6J0genE,andai kelingking kaki kepentok meja pas kita di luar angkasa~,182.332,4.006,0,id
1344,Beod6J0genE,"Oke, oke, di balik serunya, sensasi tanpa beban ini",189.206,3.596,0,id
1345,Beod6J0genE,juga bikin beberapa orang muntah-muntah juga,192.802,2.871,0,id
1346,Beod6J0genE,karena hal tersebut bisa bikin tubuh kita jadi bingung dan gak terbiasa.,195.673,4.39,0,id
1347,Beod6J0genE,"Dan intinya,",200.615,1.449,0,id
1348,Beod6J0genE,apakah kalian pengen ngerasain sendiri?,202.064,2.008,0,id
1349,Beod6J0genE,Bisa langsung cari tiket pesawat nol gravitasi yang harganya cuma sekitar...,204.378,6.07,0,id
1350,Beod6J0genE,100 juta per orang aja~,210.448,2.878,0,id
1351,Beod6J0genE,"Dan seperti biasa,",214.687,1.949,0,id
1352,Beod6J0genE,terima kasih!,216.636,1.407,0,id
1353,5Zi4qGpGop4,"bentuknya bulat,warnanya abu abu,dan bercahaya terang",6.0,5.0,0,id
1354,5Zi4qGpGop4,bukan bukan... meskipun mirip sama makanan favorit kita...,12.0,3.0,0,id
1355,5Zi4qGpGop4,Benda yang satu ini berada jauh diatas sana...,15.0,4.0,0,id
1356,5Zi4qGpGop4,"nama nya sering banget dinyanyiin sama banyak musisi,dan juga jadi lagu masa kecil kita",20.0,4.3,0,id
1357,5Zi4qGpGop4,"tapi pernah gak sih kita bertanya, mengapa benda bernama bulan itu ada di atas sana?",24.3,4.18,0,id
1358,5Zi4qGpGop4,darimana kah datangnya?,28.48,1.32,0,id
1359,5Zi4qGpGop4,"oke, ternyata ada banyak teori teori gila",34.2,3.04,0,id
1360,5Zi4qGpGop4,yang pernah bermunculan.,37.24,1.96,0,id
1361,5Zi4qGpGop4,"tapi satu teori bilang,kalo dulu banget... bumi ditabrak sama benda angkasa raksasa",39.2,5.8,0,id
1362,5Zi4qGpGop4,itu bikin bumi miring 23 derajat,45.0,2.54,0,id
1363,5Zi4qGpGop4,"dan puing puing serpihan panas itu akhirnya menyatu,dan mengeras menjadi bulan yang kita tahu sekarang",47.54,5.46,0,id
1364,5Zi4qGpGop4,"Teori ini didukung sama fakta,kalo mineral dibulan itu ternyata mirip sama bumi...",53.0,6.5,0,id
1365,5Zi4qGpGop4,"oke,oke... kalau kita sekarang tahu darimana datangnya...",59.5,3.6,0,id
1366,5Zi4qGpGop4,sekarang pertanyaannya...,63.1,0.9,0,id
1367,5Zi4qGpGop4,Akankah bulan pergi meninggalkan kita?,64.0,3.48,0,id
1368,5Zi4qGpGop4,"tenang,tenang... beda sama gebetan ,yang suka diem diem menghilang",70.6,3.3,0,id
1369,5Zi4qGpGop4,Bulan itu setia sama bumi,73.9,2.6,0,id
1370,5Zi4qGpGop4,"meskipun kadang jaraknya bisa deket banget,dan jauh banget",76.5,3.2,0,id
1371,5Zi4qGpGop4,Bulan setia mengelilingi bumi setiap 27 hari sekali,79.9,4.6,0,id
1372,5Zi4qGpGop4,"dan tanpa bulan,gak bakal ada namanya gerhana, malam jadi makin gelap",84.5,5.3,0,id
1373,5Zi4qGpGop4,"Rotasi bumi gak stabil,manusia serigala susah berubah,dan tentunya gak ada pasang surut air laut",89.8,8.6,0,id
1374,5Zi4qGpGop4,"jadi,mungkin ini saatnya buat bilang ""Terima kasih"" sama bulan",98.4,5.82,0,id
1375,5Zi4qGpGop4,"walaupun kita udah ditemenin sama bulan,dari jaman dinasaurus belum lahir",106.0,3.52,0,id
1376,5Zi4qGpGop4,"Bulan masih membunyiin banyak misteri, yang belum kita ketahui",109.52,3.94,0,id
1377,5Zi4qGpGop4,"Jadi, inilah tugas kita... astronot dan ilmuwan generasi selanjutnya...",113.46,5.54,0,id
1378,5Zi4qGpGop4,untuk cari tahu kebenarannya dan bahkan tinggal dibulan untuk mempelajarinya,119.0,4.8,0,id
1379,5Zi4qGpGop4,"Dan, seperti biasa... terima kasih...",123.8,2.2,0,id
1380,5Zi4qGpGop4,bantu suscribe agar chanel ini bisa berkembang dan mencerdaskan indonesia kita,130.8,10.0,0,id
1381,jPyd0Xv5LfY,[Musik],0.0,2.949,1,id
1382,jPyd0Xv5LfY,Apakah kalian pernah mikir kenapa orang,4.08,3.839,1,id
1383,jPyd0Xv5LfY,naik sepeda itu bisa nggak jatuh Padahal,6.0,4.5,1,id
1384,jPyd0Xv5LfY,dia rodanya cuma dua Mungkin kalian,7.919,4.501,1,id
1385,jPyd0Xv5LfY,pernah belajar ini di sekolah tapi Pasti,10.5,3.42,1,id
1386,jPyd0Xv5LfY,kalian lupa karena buktinya kalian,12.42,3.9,1,id
1387,jPyd0Xv5LfY,ngeklik video ini dan videonya akan,13.92,4.02,1,id
1388,jPyd0Xv5LfY,mengejutkan kalian karena ternyata,16.32,3.9,1,id
1389,jPyd0Xv5LfY,jawabannya mungkin nggak kayak yang,17.94,5.599,1,id
1390,jPyd0Xv5LfY,diajarin di sekolah dulu,20.22,3.319,1,id
1391,jPyd0Xv5LfY,[Musik],24.3,3.719,1,id
1392,jPyd0Xv5LfY,jadi meskipun manusia udah make sepeda,25.8,4.26,1,id
1393,jPyd0Xv5LfY,dari zaman Diponegoro belum perang ada,28.019,3.721,1,id
1394,jPyd0Xv5LfY,satu hal yang mungkin bikin kalian gak,30.06,3.9,1,id
1395,jPyd0Xv5LfY,percaya bahwa sampai hari ini jawaban,31.74,4.08,1,id
1396,jPyd0Xv5LfY,itu masih banyak perdebatan tentang,33.96,4.86,1,id
1397,jPyd0Xv5LfY,gimana benda misterius ini bisa seimbang,35.82,5.28,1,id
1398,jPyd0Xv5LfY,karena nyatanya selama puluhan tahun,38.82,4.38,1,id
1399,jPyd0Xv5LfY,para ilmuwan menduga kalau sepeda itu,41.1,4.139,1,id
1400,jPyd0Xv5LfY,bisa tegak berkat efek yang namanya,43.2,4.56,1,id
1401,jPyd0Xv5LfY,ribet ini efek inilah yang selama ini,45.239,5.16,1,id
1402,jPyd0Xv5LfY,disebut bakal ngejaga sepeda jalan lurus,47.76,6.0,1,id
1403,jPyd0Xv5LfY,tanpa belok tanpa jatoh berarti harusnya,50.399,6.48,1,id
1404,jPyd0Xv5LfY,naik sepeda itu sangat gampang sayangnya,53.76,5.7,1,id
1405,jPyd0Xv5LfY,bekas-bekas lecet di lutut sama sikut,56.879,6.081,1,id
1406,jPyd0Xv5LfY,kita masih kecil mungkin berkata lain,59.46,6.42,1,id
1407,jPyd0Xv5LfY,Jadi ternyata efek ini sebenarnya Cuma,62.96,5.019,1,id
1408,jPyd0Xv5LfY,faktor kecil dari sepeda yang bisa,65.88,5.16,1,id
1409,jPyd0Xv5LfY,seimbang lalu kalau gitu Apa faktor,67.979,5.841,1,id
1410,jPyd0Xv5LfY,jawaban lainnya,71.04,2.78,1,id
1411,jPyd0Xv5LfY,ternyata kunci keseimbangan itu ada di,75.0,6.0,1,id
1412,jPyd0Xv5LfY,kita yang naikinnya kalau kalian sadar,78.119,4.801,1,id
1413,jPyd0Xv5LfY,kalau sepeda mulai oleng ke kanan tubuh,81.0,3.78,1,id
1414,jPyd0Xv5LfY,kita tanpa sadar akan otomatis,82.92,4.08,1,id
1415,jPyd0Xv5LfY,ngebelokin dikit sepedanya ke kanan dan,84.78,5.159,1,id
1416,jPyd0Xv5LfY,akhirnya jadi seimbang lagi nah bayangin,87.0,4.74,1,id
1417,jPyd0Xv5LfY,ini kayak kita pas lagi dihukum jewer,89.939,4.201,1,id
1418,jPyd0Xv5LfY,kuping sendiri sambil ngangkat satu kaki,91.74,4.98,1,id
1419,jPyd0Xv5LfY,secara gak sadar tubuh kita bakalan,94.14,4.14,1,id
1420,jPyd0Xv5LfY,gerak ke kiri dan ke kanan buat,96.72,3.66,1,id
1421,jPyd0Xv5LfY,ngetahanin keseimbangannya yang,98.28,4.019,1,id
1422,jPyd0Xv5LfY,tujuannya biar nggak jatuh dan,100.38,3.96,1,id
1423,jPyd0Xv5LfY,malu-maluin di depan gebetan waktu masih,102.299,4.32,1,id
1424,jPyd0Xv5LfY,kecil makanya ibaratnya ini adalah,104.34,4.02,1,id
1425,jPyd0Xv5LfY,insting yang kita perlu latih biar,106.619,3.241,1,id
1426,jPyd0Xv5LfY,terbiasa buat ngendaliin,108.36,3.74,1,id
1427,jPyd0Xv5LfY,goyangan-goyangan ini waktu naik sepeda,109.86,4.86,1,id
1428,jPyd0Xv5LfY,tapi tunggu dulu apakah kalian pernah,112.1,4.54,1,id
1429,jPyd0Xv5LfY,ngeliat sepeda tetap bisa jalan sendiri,114.72,4.8,1,id
1430,jPyd0Xv5LfY,meskipun tanpa pengendara apakah karena,116.64,5.04,1,id
1431,jPyd0Xv5LfY,itu lagi ada makhluk misterius yang lagi,119.52,5.12,1,id
1432,jPyd0Xv5LfY,naik di atasnya,121.68,2.96,1,id
1433,jPyd0Xv5LfY,tenang-tenang Tentu aja itu juga ada,125.84,5.02,1,id
1434,jPyd0Xv5LfY,penjelasannya yaitu struktur sepedanya,128.16,5.159,1,id
1435,jPyd0Xv5LfY,Jadi kalau kalian lihat dari samping,130.86,5.04,1,id
1436,jPyd0Xv5LfY,sepeda itu bentuknya kayak gini poros,133.319,4.261,1,id
1437,jPyd0Xv5LfY,kemudi sepedanya kalau ditarik garis,135.9,4.26,1,id
1438,jPyd0Xv5LfY,bakal ada di depan titik di mana roda,137.58,4.76,1,id
1439,jPyd0Xv5LfY,ketemu tanah alias di sebelah sini,140.16,4.86,1,id
1440,jPyd0Xv5LfY,jadinya waktu sepeda kita miring misal,142.34,4.84,1,id
1441,jPyd0Xv5LfY,ke kiri rodanya pun bakal kebantu untuk,145.02,4.56,1,id
1442,jPyd0Xv5LfY,belok ke kiri akhirnya sebelum sempat,147.18,4.98,1,id
1443,jPyd0Xv5LfY,jatuh sepedanya bakal belok ke kiri dan,149.58,4.799,1,id
1444,jPyd0Xv5LfY,akhirnya bikin rodanya balik ke posisi,152.16,5.64,1,id
1445,jPyd0Xv5LfY,seimbang kayak semula dan seperti yang,154.379,5.22,1,id
1446,jPyd0Xv5LfY,kalian duga ini nggak cuma ada di sepeda,157.8,3.96,1,id
1447,jPyd0Xv5LfY,tapi motor pun juga bisa seimbang dengan,159.599,5.301,1,id
1448,jPyd0Xv5LfY,prinsip yang sama,161.76,3.14,1,id
1449,jPyd0Xv5LfY,jadi dari bahasan tadi kita udah,166.14,4.08,1,id
1450,jPyd0Xv5LfY,nyebutin banyak faktor seimbangnya,168.36,4.379,1,id
1451,jPyd0Xv5LfY,sepeda tapi yang mengejutkannya dan dia,170.22,5.04,1,id
1452,jPyd0Xv5LfY,di faktanya belum ada satu faktor khusus,172.739,4.981,1,id
1453,jPyd0Xv5LfY,yang jadi penyebab utama sepeda bisa,175.26,4.979,1,id
1454,jPyd0Xv5LfY,nggak jatuh para ilmuwan pun masih belum,177.72,6.18,1,id
1455,jPyd0Xv5LfY,nemu jawabannya dan Ya itu sangat aneh,180.239,6.42,1,id
1456,jPyd0Xv5LfY,dan menakjubkan saat umat manusia sudah,183.9,4.74,1,id
1457,jPyd0Xv5LfY,bisa membangun gedung ratusan meter dan,186.659,4.261,1,id
1458,jPyd0Xv5LfY,nerbangin roket ke planet lain ternyata,188.64,5.599,1,id
1459,jPyd0Xv5LfY,misteri fisika sederhana di balik sepeda,190.92,6.239,1,id
1460,jPyd0Xv5LfY,masihlah jadi puzzle yang belum tahu,194.239,5.5,1,id
1461,jPyd0Xv5LfY,kapan bisa terpecahkan,197.159,5.101,1,id
1462,jPyd0Xv5LfY,sekian video ini dan seperti biasa,199.739,4.571,1,id
1463,jPyd0Xv5LfY,terima kasih,202.26,9.66,1,id
1464,jPyd0Xv5LfY,[Musik],204.31,10.009,1,id
1465,jPyd0Xv5LfY,Terima kasih udah nonton Kok bisa punya,211.92,4.2,1,id
1466,jPyd0Xv5LfY,pertanyaan lagi tulis aja di kolom,214.319,6.441,1,id
1467,jPyd0Xv5LfY,komentar di bawah keep asking and stay,216.12,4.64,1,id
1468,jPyd0Xv5LfY,[Musik],220.89,6.419,1,id
1469,zbSe0xE7tg0,"Kalau liat di film-film, kayaknya seru banget hidup diluar angkasa",4.645,3.03,0,id
1470,zbSe0xE7tg0,Sayangnya semua itu hanyalah Fiksi belaka,7.675,2.5,0,id
1471,zbSe0xE7tg0,Tapi sebetulnya bisakah itu hidup bahkan bikin,10.735,3.02,0,id
1472,zbSe0xE7tg0,negara sendiri diluar angkasa?,13.755,1.92,0,id
1473,zbSe0xE7tg0,Ya! memang bumi adalah tempat paling enak saat,18.055,2.0,0,id
1474,zbSe0xE7tg0,sealam semesta,20.055,1.17,0,id
1475,zbSe0xE7tg0,"bagi kita. ada oksigen, air, makanan",21.225,2.71,0,id
1476,zbSe0xE7tg0,dan internet,23.935,1.64,0,id
1477,zbSe0xE7tg0,Badan kita pun masih bisa menyesuaikan diri dengan suhu,26.025,2.57,0,id
1478,zbSe0xE7tg0,dan cuacanya. dan bumi pun juga punya lapisan atmosfer,28.6,3.42,0,id
1479,zbSe0xE7tg0,lapisan ini tentunya melindungi kita dari banyak hal,32.2,2.58,0,id
1480,zbSe0xE7tg0,tapi apakah keadaan dibumi ini sama dengan,34.98,2.76,0,id
1481,zbSe0xE7tg0,luar angkasa?,37.74,1.24,0,id
1482,zbSe0xE7tg0,"dari bumi, luar angkasa memang sedap dipandang mata",40.215,2.76,0,id
1483,zbSe0xE7tg0,tapi diluar sana,42.98,0.94,0,id
1484,zbSe0xE7tg0,keadaan ternyata jauh lebih kejam dari pada di ibukota jakarta,43.92,3.62,0,id
1485,zbSe0xE7tg0,kalau bukan manusia super mustahil kita bisa bertahan,47.54,2.18,0,id
1486,zbSe0xE7tg0,lama,50.02,1.02,0,id
1487,zbSe0xE7tg0,karena pastinya disana hampa udara dan gak ada,51.44,3.14,0,id
1488,zbSe0xE7tg0,Oksigen di luar angkasa,54.58,1.0,0,id
1489,zbSe0xE7tg0,padahal tanpa oksigen kita akan,56.12,1.8,0,id
1490,zbSe0xE7tg0,pingsan dalam 15 detik saja,57.92,3.2,0,id
1491,zbSe0xE7tg0,tambah satu setengah menit lagi,61.12,1.46,0,id
1492,zbSe0xE7tg0,dan nyawa kita akan,62.58,1.685,0,id
1493,zbSe0xE7tg0,melayang. belum lagi suhunya yang bisa,64.265,1.675,0,id
1494,zbSe0xE7tg0,bikin membeku,65.94,1.025,0,id
1495,zbSe0xE7tg0,atau justru malah panas,66.965,1.11,0,id
1496,zbSe0xE7tg0,setengah mati,68.08,1.32,0,id
1497,zbSe0xE7tg0,"dan tambah gaya gravitasi yang menahan, tubuh kitapun",69.4,2.535,0,id
1498,zbSe0xE7tg0,akan mengambang dan terus mengambang sampai,71.94,2.6,0,id
1499,zbSe0xE7tg0,akhir jaman,74.54,1.32,0,id
1500,zbSe0xE7tg0,"untungnya, para ahli berhasil mengakali masalah ini lewat",77.925,2.61,0,id
1501,zbSe0xE7tg0,"teknologi-teknologi canggih, yaitu dengan meluncurkan wahana antariksa",80.54,2.78,0,id
1502,zbSe0xE7tg0,dan menciptakan stasiun. hmm,83.32,2.76,0,id
1503,zbSe0xE7tg0,stasiun luar angkasa,86.08,1.46,0,id
1504,zbSe0xE7tg0,stasiun ini dilengkapi dengan cadangan oksigen dan juga pelindung,91.545,2.98,0,id
1505,zbSe0xE7tg0,buatan yang bisa melindungi penumpangnya dari ancaman luar,94.525,2.635,0,id
1506,zbSe0xE7tg0,seperti radiasi berbahaya,97.16,1.18,0,id
1507,zbSe0xE7tg0,di stasiun inilah para ahli astronomi meneliti luar angkasa,98.78,2.815,0,id
1508,zbSe0xE7tg0,secara langsung termasuk kemungkinan manusia,101.6,2.0,0,id
1509,zbSe0xE7tg0,bisa hidup diluar bumi. kalau butuh jalan-jalan,103.7,3.48,0,id
1510,zbSe0xE7tg0,para astronot pun tinggal memakai baju khusus yang berfungsi seperti,107.185,3.08,0,id
1511,zbSe0xE7tg0,stasiun luar angkasa mini. bahkan modelnya,110.265,3.01,0,id
1512,zbSe0xE7tg0,juga bermacam-macam,113.275,1.22,0,id
1513,zbSe0xE7tg0,meski gak dijual bebas di toko-toko online,114.98,2.74,0,id
1514,zbSe0xE7tg0,"tapi, namanya juga makhluk bumi. hidup kita pasti jadi jadi lebih sulit di luar angkasa. karena pulang perginya susah",120.0,5.88,0,id
1515,zbSe0xE7tg0,makanan dan air jadi barang langka,126.04,1.96,0,id
1516,zbSe0xE7tg0,para astronot pun sampai harus mendaur ulang air,129.445,2.72,0,id
1517,zbSe0xE7tg0,seni dan keringat mereka sendiri untuk mandi dan keperluan sehari-hari. selain itu tubuh kita juga mengalami,132.165,6.04,0,id
1518,zbSe0xE7tg0,efek samping,138.205,0.91,0,id
1519,zbSe0xE7tg0,apa lagi kalau kita mulai kelamaan menjauhi bumi,139.115,2.25,0,id
1520,zbSe0xE7tg0,itu sebabnya meskipun diluar angkasa para astronot tetap,142.235,3.29,0,id
1521,zbSe0xE7tg0,harus rajin berolahraga,145.6,1.48,0,id
1522,zbSe0xE7tg0,"jadi sampai nanti ada teknologi yang lebih canggih, kita simpan dulu",148.26,3.315,0,id
1523,zbSe0xE7tg0,ajang mimpi hidup di luar angkasa sambil merawat dan menikmati,151.575,3.07,0,id
1524,zbSe0xE7tg0,bumi,154.645,0.735,0,id
1525,zbSe0xE7tg0,selagi masih bisa.,155.38,1.22,0,id
1526,zbSe0xE7tg0,dan seperti biasa Terima Kasih,156.6,2.96,0,id
1527,zbSe0xE7tg0,"hi, thanks for sub-ing by our video don't forget to comment like and subscribe",162.36,4.24,0,id
1528,FjFsx6iQE3Y,Alam semesta kita ini seperti tak terhingga.,3.48,3.16,0,id
1529,FjFsx6iQE3Y,"Ada sekitar seratus milyar bintang seperti matahari di galaksi kita,",6.64,4.18,0,id
1530,FjFsx6iQE3Y,dua ratus milyar galaksi dialam semesta kita,10.86,2.94,0,id
1531,FjFsx6iQE3Y,dan mungkin ada milyaran planet yang bisa dihidupi seperti bumi.,13.8,4.76,0,id
1532,FjFsx6iQE3Y,"Jika alam semesta kita ini penuh dengan kehidupan,",18.56,3.66,0,id
1533,FjFsx6iQE3Y,kenapa sejauh ini kita belum bertemu dengan mereka?,22.22,3.92,0,id
1534,FjFsx6iQE3Y,"Bukankah harusnya angkasa dipenuhi oleh kehidupan lain, dan setidaknya kita sudah bertemu salah satu dari mereka sekarang.",26.14,6.38,0,id
1535,FjFsx6iQE3Y,Di mana mereka semua?,32.62,3.26,0,id
1536,FjFsx6iQE3Y,Ini disebut sebagai Fermi Paradox.,36.04,2.96,0,id
1537,FjFsx6iQE3Y,"Faktanya, sejak 40 tahun lalu kita sudah mengirim sinyal radio ke luar angkasa dengan harapan sinyal itu dijawab oleh sesuatu di luar sana.",40.88,9.3,0,id
1538,FjFsx6iQE3Y,"Tapi nyatanya, belum ada siapapun yang menjawab.",50.22,4.32,0,id
1539,FjFsx6iQE3Y,"Jadi, mungkin ini adalah jawaban-jawaban kenapa kita belum menemui kehidupan lain sejauh ini.",54.58,5.54,0,id
1540,FjFsx6iQE3Y,"Alasan kenapa kita belum juga menemukan kehidupan lain,",63.56,3.76,0,id
1541,FjFsx6iQE3Y,mungkin saja karena alam semesta kita terlalu luas.,67.32,4.16,0,id
1542,FjFsx6iQE3Y,"Mungkin, mereka semua ada di sana, namun kita tak dapat saling berkomunikasi.",71.48,5.34,0,id
1543,FjFsx6iQE3Y,"Karena jarak yang sangat, sangat, sangat jauh di antara kita.",76.88,4.54,0,id
1544,FjFsx6iQE3Y,"Sekalipun kita berhasil membuat kapal luar angkasa secepat cahaya,",81.42,4.0,0,id
1545,FjFsx6iQE3Y,kapal tersebut membutuhkan sekitar 4.000 tahun dari bumi ke bintang terdekat dari tata surya kita.,85.42,7.22,0,id
1546,FjFsx6iQE3Y,"Jika kehidupan lain itu pun ada, apakah mereka seperti kita dan memiliki indra yang sama?",96.7,6.14,0,id
1547,FjFsx6iQE3Y,Apakah mereka bisa membaca sinyal radio yang selama ini kita kirim?,102.84,4.12,0,id
1548,FjFsx6iQE3Y,Dan apakah kita bisa mengetahui keberadaan mereka?,106.96,2.78,0,id
1549,FjFsx6iQE3Y,Dan apakah mereka tinggal di planet seperti kita atau tempat yang benar-benar di luar imajinasi kita?,109.74,7.16,0,id
1550,FjFsx6iQE3Y,"Lalu, kemungkinan lainnya, mereka sudah tahu keberadaan kita.",120.54,4.3,0,id
1551,FjFsx6iQE3Y,Tapi mereka mereka memilih untuk mengabaikan kita.,124.84,3.32,0,id
1552,FjFsx6iQE3Y,"Mungkin saja ada kekaisaran galaksi di luar sana yang sengaja mengabaikan kita,",128.16,4.58,0,id
1553,FjFsx6iQE3Y,karena menganggap kita adalah suatu jenis spesies pemakan bakso yang aneh dan berbahaya.,132.74,5.54,0,id
1554,FjFsx6iQE3Y,Mungkin ada jutaan kehidupan di luar sana.,143.86,2.74,0,id
1555,FjFsx6iQE3Y,"Namun, sosoknya tak seperti yang kita bayangkan.",146.6,3.22,0,id
1556,FjFsx6iQE3Y,Mungkin mereka hanya berbentuk mikro-organisme yang hanya peduli dengan lingkungannya dan tak memiliki kecerdasan seperti kita.,149.82,7.94,0,id
1557,FjFsx6iQE3Y,Atau justru kehidupan termasuk kita pada dasarnya memiliki insting untuk menghancurkan dirinya sendiri.,163.1,6.8,0,id
1558,FjFsx6iQE3Y,Sehingga mereka semua berakhir punah di planetnya sebelum dapat menjelajahi luar angkasa.,169.92,6.28,0,id
1559,FjFsx6iQE3Y,"Atau mungkin ada alien penguasa di luar sana yang menghancurkan peradaban alien-alien lainnya,",180.74,5.24,0,id
1560,FjFsx6iQE3Y,sehingga membuat galaksi kita kosong.,185.98,2.86,0,id
1561,FjFsx6iQE3Y,"Jika benar, maka kita tinggal menunggu giliran saja sebelum disantap oleh alien penguasa tersebut.",188.84,5.9,0,id
1562,FjFsx6iQE3Y,"Meskipun terdengar lucu, tapi mungkin saja mereka ada di antara kita.",199.04,4.84,0,id
1563,FjFsx6iQE3Y,"Sedang mengintai kita, dengan tujuan yang tak diketahui.",203.92,3.72,0,id
1564,FjFsx6iQE3Y,Atau mungkin kehidupan di alam semesta sendiri sangatlah langka.,212.88,5.24,0,id
1565,FjFsx6iQE3Y,"Mungkin dibutuhkan kondisi yang sangat, sangat, sangat khusus agar kehidupan dapat bermula di suatu tempat.",218.26,7.28,0,id
